 v-sweep         i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 5.77000000e-01  2.56715241e-06  2.65707495e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93022245e-12  2.37871672e-01  2.37173432e-01  2.51490145e-06  2.65616578e-08 
 5.78000000e-01  2.56715246e-06  2.65707208e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93051798e-12  2.37871673e-01  2.37173436e-01  2.51490772e-06  2.65631890e-08 
 5.79000000e-01  2.56715248e-06  2.65707094e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.91693993e-12  2.37871669e-01  2.37173435e-01  2.51491399e-06  2.65648055e-08 
 5.80000000e-01  2.56715247e-06  2.65707243e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93479574e-12  2.37871669e-01  2.37173433e-01  2.51492023e-06  2.65664255e-08 
 5.81000000e-01  2.56715239e-06  2.65707426e-08  3.61713347e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.93934820e-12  2.37871669e-01  2.37173432e-01  2.51492639e-06  2.65681681e-08 
 5.82000000e-01  2.56715239e-06  2.65707253e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.92240823e-12  2.37871670e-01  2.37173434e-01  2.51493261e-06  2.65696976e-08 
 5.83000000e-01  2.56715240e-06  2.65707439e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.92514841e-12  2.37871672e-01  2.37173434e-01  2.51493875e-06  2.65713407e-08 
 5.84000000e-01  2.56715240e-06  2.65707411e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93980069e-12  2.37871672e-01  2.37173434e-01  2.51494496e-06  2.65729891e-08 
 5.85000000e-01  2.56715248e-06  2.65707223e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92696590e-12  2.37871673e-01  2.37173437e-01  2.51495131e-06  2.65745665e-08 
 5.86000000e-01  2.56715248e-06  2.65707655e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92671723e-12  2.37871671e-01  2.37173432e-01  2.51495750e-06  2.65763038e-08 
 5.87000000e-01  2.56715244e-06  2.65707144e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93199133e-12  2.37871669e-01  2.37173434e-01  2.51496367e-06  2.65778084e-08 
 5.88000000e-01  2.56715247e-06  2.65707429e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.92759087e-12  2.37871672e-01  2.37173433e-01  2.51496990e-06  2.65794622e-08 
 5.89000000e-01  2.56715247e-06  2.65707155e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93124927e-12  2.37871672e-01  2.37173435e-01  2.51497610e-06  2.65810325e-08 
 5.90000000e-01  2.56715244e-06  2.65707397e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.92181841e-12  2.37871672e-01  2.37173434e-01  2.51498230e-06  2.65827236e-08 
 5.91000000e-01  2.56715242e-06  2.65707420e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93734445e-12  2.37871672e-01  2.37173434e-01  2.51498848e-06  2.65843489e-08 
 5.92000000e-01  2.56715241e-06  2.65707299e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93211479e-12  2.37871672e-01  2.37173434e-01  2.51499463e-06  2.65859814e-08 
 5.93000000e-01  2.56715246e-06  2.65707203e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93347174e-12  2.37871671e-01  2.37173434e-01  2.51500085e-06  2.65875570e-08 
 5.94000000e-01  2.56715243e-06  2.65707330e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.94205608e-12  2.37871671e-01  2.37173435e-01  2.51500703e-06  2.65892108e-08 
 5.95000000e-01  2.56715242e-06  2.65707221e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93743093e-12  2.37871670e-01  2.37173433e-01  2.51501320e-06  2.65908415e-08 
 5.96000000e-01  2.56715241e-06  2.65707479e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93955260e-12  2.37871672e-01  2.37173433e-01  2.51501934e-06  2.65925113e-08 
 5.97000000e-01  2.56715242e-06  2.65707423e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93107955e-12  2.37871672e-01  2.37173433e-01  2.51502551e-06  2.65941029e-08 
 5.98000000e-01  2.56715248e-06  2.65707002e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93092512e-12  2.37871671e-01  2.37173436e-01  2.51503181e-06  2.65956359e-08 
 5.99000000e-01  2.56715247e-06  2.65707252e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93239604e-12  2.37871669e-01  2.37173433e-01  2.51503797e-06  2.65973092e-08 
 6.00000000e-01  2.56715248e-06  2.65707304e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.94132297e-12  2.37871673e-01  2.37173435e-01  2.51504410e-06  2.65989630e-08 
 6.01000000e-01  2.56715243e-06  2.65707458e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93626321e-12  2.37871671e-01  2.37173432e-01  2.51505027e-06  2.66006506e-08 
 6.02000000e-01  2.56715247e-06  2.65707157e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93398266e-12  2.37871672e-01  2.37173436e-01  2.51505642e-06  2.66021818e-08 
 6.03000000e-01  2.56715242e-06  2.65707272e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92783802e-12  2.37871669e-01  2.37173432e-01  2.51506255e-06  2.66038445e-08 
 6.04000000e-01  2.56715242e-06  2.65707052e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93374446e-12  2.37871670e-01  2.37173434e-01  2.51506869e-06  2.66054130e-08 
 6.05000000e-01  2.56715247e-06  2.65707323e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.92945316e-12  2.37871672e-01  2.37173435e-01  2.51507491e-06  2.66070632e-08 
 6.06000000e-01  2.56715237e-06  2.65707376e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93428982e-12  2.37871671e-01  2.37173432e-01  2.51508096e-06  2.66087277e-08 
 6.07000000e-01  2.56715241e-06  2.65707229e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.92508380e-12  2.37871670e-01  2.37173433e-01  2.51508712e-06  2.66102873e-08 
 6.08000000e-01  2.56715243e-06  2.65707548e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.92825305e-12  2.37871671e-01  2.37173433e-01  2.51509329e-06  2.66120068e-08 
 6.09000000e-01  2.56715239e-06  2.65707197e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.92811284e-12  2.37871671e-01  2.37173434e-01  2.51509945e-06  2.66135576e-08 
 6.10000000e-01  2.56715248e-06  2.65707299e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93694806e-12  2.37871671e-01  2.37173434e-01  2.51510566e-06  2.66151883e-08 
 6.11000000e-01  2.56715249e-06  2.65707129e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93751018e-12  2.37871671e-01  2.37173436e-01  2.51511180e-06  2.66167888e-08 
 6.12000000e-01  2.56715241e-06  2.65707084e-08  3.61713346e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.92822645e-12  2.37871669e-01  2.37173433e-01  2.51511781e-06  2.66184230e-08 
 6.13000000e-01  2.56715254e-06  2.65707457e-08  3.61713362e-01  1.14302924e+00  2.09654219e-09  2.59373821e-06 -4.93782952e-12  2.37871672e-01  2.37173435e-01  2.51512413e-06  2.66201337e-08 
 6.14000000e-01  2.56715244e-06  2.65707454e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93002385e-12  2.37871670e-01  2.37173432e-01  2.51513012e-06  2.66217395e-08 
 6.15000000e-01  2.56715242e-06  2.65707370e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.92519882e-12  2.37871673e-01  2.37173434e-01  2.51513624e-06  2.66233346e-08 
 6.16000000e-01  2.56715240e-06  2.65707449e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93561019e-12  2.37871671e-01  2.37173432e-01  2.51514233e-06  2.66249884e-08 
 6.17000000e-01  2.56715249e-06  2.65707323e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92910599e-12  2.37871673e-01  2.37173435e-01  2.51514852e-06  2.66265481e-08 
 6.18000000e-01  2.56715240e-06  2.65707357e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.92225800e-12  2.37871670e-01  2.37173433e-01  2.51515461e-06  2.66282285e-08 
 6.19000000e-01  2.56715239e-06  2.65707152e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.92705973e-12  2.37871671e-01  2.37173433e-01  2.51516074e-06  2.66298077e-08 
 6.20000000e-01  2.56715248e-06  2.65706949e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93425649e-12  2.37871670e-01  2.37173436e-01  2.51516694e-06  2.66313975e-08 
 6.21000000e-01  2.56715247e-06  2.65707400e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93984428e-12  2.37871671e-01  2.37173433e-01  2.51517305e-06  2.66331242e-08 
 6.22000000e-01  2.56715248e-06  2.65707206e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.92795993e-12  2.37871670e-01  2.37173435e-01  2.51517912e-06  2.66346998e-08 
 6.23000000e-01  2.56715246e-06  2.65707465e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93551906e-12  2.37871671e-01  2.37173432e-01  2.51518526e-06  2.66363998e-08 
 6.24000000e-01  2.56715242e-06  2.65707473e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93346842e-12  2.37871671e-01  2.37173434e-01  2.51519126e-06  2.66379967e-08 
 6.25000000e-01  2.56715245e-06  2.65707146e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.94192493e-12  2.37871670e-01  2.37173434e-01  2.51519743e-06  2.66396079e-08 
 6.26000000e-01  2.56715249e-06  2.65707481e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373818e-06 -4.93590332e-12  2.37871671e-01  2.37173434e-01  2.51520359e-06  2.66413096e-08 
 6.27000000e-01  2.56715249e-06  2.65707142e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.92843113e-12  2.37871672e-01  2.37173437e-01  2.51520966e-06  2.66427929e-08 
 6.28000000e-01  2.56715247e-06  2.65707531e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93836796e-12  2.37871673e-01  2.37173436e-01  2.51521574e-06  2.66445088e-08 
 6.29000000e-01  2.56715243e-06  2.65707474e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.94494515e-12  2.37871672e-01  2.37173433e-01  2.51522175e-06  2.66461289e-08 
 6.30000000e-01  2.56715240e-06  2.65707555e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93265052e-12  2.37871674e-01  2.37173433e-01  2.51522782e-06  2.66477809e-08 
 6.31000000e-01  2.56715244e-06  2.65706989e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.92913694e-12  2.37871670e-01  2.37173435e-01  2.51523400e-06  2.66493387e-08 
 6.32000000e-01  2.56715248e-06  2.65707445e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.93076126e-12  2.37871673e-01  2.37173434e-01  2.51524007e-06  2.66510138e-08 
 6.33000000e-01  2.56715244e-06  2.65707320e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93105399e-12  2.37871672e-01  2.37173435e-01  2.51524611e-06  2.66526001e-08 
 6.34000000e-01  2.56715241e-06  2.65707402e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93353906e-12  2.37871672e-01  2.37173433e-01  2.51525221e-06  2.66541953e-08 
 6.35000000e-01  2.56715242e-06  2.65707291e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93798723e-12  2.37871669e-01  2.37173433e-01  2.51525829e-06  2.66559006e-08 
 6.36000000e-01  2.56715245e-06  2.65707438e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93062058e-12  2.37871670e-01  2.37173431e-01  2.51526443e-06  2.66575082e-08 
 6.37000000e-01  2.56715245e-06  2.65707292e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93754196e-12  2.37871671e-01  2.37173434e-01  2.51527047e-06  2.66591087e-08 
 6.38000000e-01  2.56715246e-06  2.65707521e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93275505e-12  2.37871673e-01  2.37173434e-01  2.51527656e-06  2.66608033e-08 
 6.39000000e-01  2.56715237e-06  2.65707351e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93047830e-12  2.37871671e-01  2.37173433e-01  2.51528255e-06  2.66624021e-08 
 6.40000000e-01  2.56715247e-06  2.65707455e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.93014547e-12  2.37871672e-01  2.37173432e-01  2.51528869e-06  2.66640203e-08 
 6.41000000e-01  2.56715245e-06  2.65707340e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93628837e-12  2.37871672e-01  2.37173435e-01  2.51529474e-06  2.66656457e-08 
 6.42000000e-01  2.56715247e-06  2.65707309e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.91701290e-12  2.37871670e-01  2.37173433e-01  2.51530089e-06  2.66672515e-08 
 6.43000000e-01  2.56715243e-06  2.65707267e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93073508e-12  2.37871672e-01  2.37173436e-01  2.51530686e-06  2.66688645e-08 
 6.44000000e-01  2.56715248e-06  2.65707356e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93821752e-12  2.37871670e-01  2.37173433e-01  2.51531298e-06  2.66705413e-08 
 6.45000000e-01  2.56715239e-06  2.65707128e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.92732053e-12  2.37871670e-01  2.37173433e-01  2.51531897e-06  2.66721347e-08 
 6.46000000e-01  2.56715243e-06  2.65707362e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.92877746e-12  2.37871672e-01  2.37173435e-01  2.51532504e-06  2.66738009e-08 
 6.47000000e-01  2.56715245e-06  2.65707225e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.92813581e-12  2.37871670e-01  2.37173432e-01  2.51533118e-06  2.66754636e-08 
 6.48000000e-01  2.56715242e-06  2.65707219e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93567599e-12  2.37871670e-01  2.37173433e-01  2.51533712e-06  2.66769842e-08 
 6.49000000e-01  2.56715250e-06  2.65707589e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93310254e-12  2.37871671e-01  2.37173433e-01  2.51534326e-06  2.66787481e-08 
 6.50000000e-01  2.56715239e-06  2.65707273e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.92561628e-12  2.37871670e-01  2.37173433e-01  2.51534921e-06  2.66802758e-08 
 6.51000000e-01  2.56715245e-06  2.65707327e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.92445952e-12  2.37871672e-01  2.37173434e-01  2.51535534e-06  2.66819615e-08 
 6.52000000e-01  2.56715241e-06  2.65707107e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93427027e-12  2.37871670e-01  2.37173434e-01  2.51536131e-06  2.66835301e-08 
 6.53000000e-01  2.56715246e-06  2.65707151e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93729702e-12  2.37871670e-01  2.37173434e-01  2.51536744e-06  2.66851821e-08 
 6.54000000e-01  2.56715245e-06  2.65707536e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93595550e-12  2.37871671e-01  2.37173432e-01  2.51537345e-06  2.66868785e-08 
 6.55000000e-01  2.56715248e-06  2.65707188e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92866820e-12  2.37871672e-01  2.37173436e-01  2.51537952e-06  2.66883777e-08 
 6.56000000e-01  2.56715236e-06  2.65707662e-08  3.61713347e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93717787e-12  2.37871669e-01  2.37173431e-01  2.51538545e-06  2.66902056e-08 
 6.57000000e-01  2.56715245e-06  2.65707203e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.92091189e-12  2.37871671e-01  2.37173435e-01  2.51539156e-06  2.66917226e-08 
 6.58000000e-01  2.56715251e-06  2.65707450e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93753324e-12  2.37871672e-01  2.37173435e-01  2.51539765e-06  2.66934137e-08 
 6.59000000e-01  2.56715245e-06  2.65707266e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93018321e-12  2.37871671e-01  2.37173434e-01  2.51540360e-06  2.66950000e-08 
 6.60000000e-01  2.56715247e-06  2.65707173e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93489748e-12  2.37871672e-01  2.37173435e-01  2.51540965e-06  2.66965934e-08 
 6.61000000e-01  2.56715243e-06  2.65707190e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93442344e-12  2.37871669e-01  2.37173433e-01  2.51541569e-06  2.66982720e-08 
 6.62000000e-01  2.56715241e-06  2.65707356e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93685275e-12  2.37871669e-01  2.37173432e-01  2.51542167e-06  2.66999045e-08 
 6.63000000e-01  2.56715239e-06  2.65707257e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93023975e-12  2.37871670e-01  2.37173433e-01  2.51542767e-06  2.67014961e-08 
 6.64000000e-01  2.56715249e-06  2.65707282e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92697765e-12  2.37871672e-01  2.37173434e-01  2.51543375e-06  2.67031091e-08 
 6.65000000e-01  2.56715249e-06  2.65707277e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93497065e-12  2.37871671e-01  2.37173433e-01  2.51543980e-06  2.67048392e-08 
 6.66000000e-01  2.56715241e-06  2.65707347e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.92180048e-12  2.37871670e-01  2.37173432e-01  2.51544572e-06  2.67064255e-08 
 6.67000000e-01  2.56715246e-06  2.65707340e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93649216e-12  2.37871672e-01  2.37173434e-01  2.51545178e-06  2.67080615e-08 
 6.68000000e-01  2.56715242e-06  2.65707241e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93043021e-12  2.37871670e-01  2.37173433e-01  2.51545782e-06  2.67096887e-08 
 6.69000000e-01  2.56715245e-06  2.65707333e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93456070e-12  2.37871672e-01  2.37173435e-01  2.51546384e-06  2.67113425e-08 
 6.70000000e-01  2.56715244e-06  2.65707311e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93718132e-12  2.37871671e-01  2.37173433e-01  2.51546980e-06  2.67129963e-08 
 6.71000000e-01  2.56715239e-06  2.65707370e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.92090777e-12  2.37871673e-01  2.37173434e-01  2.51547577e-06  2.67146323e-08 
 6.72000000e-01  2.56715250e-06  2.65707309e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92225511e-12  2.37871672e-01  2.37173435e-01  2.51548191e-06  2.67162683e-08 
 6.73000000e-01  2.56715247e-06  2.65706966e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93072179e-12  2.37871669e-01  2.37173435e-01  2.51548788e-06  2.67178208e-08 
 6.74000000e-01  2.56715247e-06  2.65707373e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92765700e-12  2.37871671e-01  2.37173434e-01  2.51549391e-06  2.67195048e-08 
 6.75000000e-01  2.56715240e-06  2.65707315e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93154636e-12  2.37871671e-01  2.37173433e-01  2.51549976e-06  2.67211231e-08 
 6.76000000e-01  2.56715247e-06  2.65707376e-08  3.61713364e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93269687e-12  2.37871675e-01  2.37173435e-01  2.51550586e-06  2.67228000e-08 
 6.77000000e-01  2.56715244e-06  2.65707431e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93930109e-12  2.37871672e-01  2.37173434e-01  2.51551184e-06  2.67244591e-08 
 6.78000000e-01  2.56715242e-06  2.65707302e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93639412e-12  2.37871673e-01  2.37173435e-01  2.51551779e-06  2.67260347e-08 
 6.79000000e-01  2.56715244e-06  2.65707328e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.91978424e-12  2.37871673e-01  2.37173434e-01  2.51552382e-06  2.67277098e-08 
 6.80000000e-01  2.56715244e-06  2.65707372e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.94424454e-12  2.37871671e-01  2.37173433e-01  2.51552980e-06  2.67293530e-08 
 6.81000000e-01  2.56715241e-06  2.65707236e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93064733e-12  2.37871671e-01  2.37173433e-01  2.51553576e-06  2.67309925e-08 
 6.82000000e-01  2.56715247e-06  2.65707521e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93610993e-12  2.37871673e-01  2.37173435e-01  2.51554180e-06  2.67326552e-08 
 6.83000000e-01  2.56715242e-06  2.65707253e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.92407196e-12  2.37871670e-01  2.37173433e-01  2.51554779e-06  2.67342255e-08 
 6.84000000e-01  2.56715246e-06  2.65707485e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93050985e-12  2.37871672e-01  2.37173433e-01  2.51555378e-06  2.67359503e-08 
 6.85000000e-01  2.56715242e-06  2.65707118e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93666880e-12  2.37871670e-01  2.37173435e-01  2.51555970e-06  2.67374869e-08 
